folio,curso,materia,Pregunta_número,Pregunta,Respuesta_a,Respuesta_b,Respuesta_c,Respuesta_d,Respuesta_seleccionada,Respuesta_correcta
264649694,ECOEMS 2026,Biología,38,¿Cuál de los siguientes es un ejemplo de un organismo anaerobio?,Elefante,Árbol,Humano,Bacteria,Respuesta_d,Respuesta_d
264649694,ECOEMS 2026,Biología,39,¿Qué tipo de células poseen peroxisomas?,Células animales,Células bacterianas,Células procariotas,Células eucariotas,Respuesta_b,Respuesta_d
264649694,ECOEMS 2026,Biología,40,¿Cuál de las siguientes opciones es una característica de la replicación del ADN?,Resulta en cuatro células hijas,Resulta en la producción de two copias de ADN,No se involucra en la reproducción sexual,Ocurre en todas las células del cuerpo,Respuesta_d,Respuesta_b
264649694,ECOEMS 2026,Biología,41,¿Cuál de las siguientes opciones es una función de los glóbulos rojos?,Coagulación de la sangre,Transporte de oxígeno,Defensa inmunológica,Regulación de la temperatura,Respuesta_a,Respuesta_b
264649694,ECOEMS 2026,Biología,42,¿Qué estructura celular es responsable de la desintoxicación de sustancias dañinas?,Peroxisoma,Ribosoma,Núcleo,Mitocondria,Respuesta_b,Respuesta_a
264649694,ECOEMS 2026,Biología,43,¿Cuál de los siguientes es un ejemplo de un organismo diploide?,Humano,Virus,Ameba,Bacteria,Respuesta_b,Respuesta_a
264649694,ECOEMS 2026,Biología,44,¿Qué tipo de células poseen plasmodesmos?,Células vegetales,Células animales,Células bacterianas,Células procariotas,Respuesta_b,Respuesta_a
264649694,ECOEMS 2026,Biología,45,¿Cuál de las siguientes opciones es una característica de la transcripción inversa?,Resulta en la producción de ADN a partir de ARN,Resulta en cuatro células hijas,Involucra una sola división celular,Ocurre en todas las células del cuerpo,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,46,¿Cuál de las siguientes opciones es una función de los glóbulos blancos?,Defensa inmunológica,Transporte de oxígeno,Regulación de la temperatura,Coagulación de la sangre,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,47,¿Qué structure celular es responsable de la síntesis de lípidos?,Núcleo,Retículo endoplasmático liso,Ribosoma,Mitocondria,Respuesta_b,Respuesta_b
264649694,ECOEMS 2026,Biología,48,¿Cuál de los siguientes es un ejemplo de un organismo haploide?,Humano,Elefante,Bacteria,Árbol,Respuesta_c,Respuesta_c
264649694,ECOEMS 2026,Biología,49,¿Qué tipo de células poseen plastos?,Células animales,Células eucariotas,Células vegetales,Células procariotas,Respuesta_c,Respuesta_c
264649694,ECOEMS 2026,Biología,50,¿Cuál de las siguientes opciones es una característica de la transducción de señales?,Resulta en la comunicación entre células,Involucra una sola división celular,Ocurre en todas las células del cuerpo,Resulta en cuatro células hijas,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,51,¿Cuál de las siguientes opciones es una función de las plaquetas?,Transporte de oxígeno,Defensa inmunológica,Regulación de la temperatura,Coagulación de la sangre,Respuesta_b,Respuesta_d
264649694,ECOEMS 2026,Biología,52,¿Qué estructura celular es responsable de la síntesis de proteínas?,Retículo endoplasmático,Mitocondria,Ribosoma,Núcleo,Respuesta_c,Respuesta_c
264649694,ECOEMS 2026,Biología,53,¿Cuál de los siguientes es un ejemplo de un organismo aerobio?,Virus,Ameba,Humano,Bacteria,Respuesta_b,Respuesta_c
264649694,ECOEMS 2026,Biología,54,¿Qué tipo de células poseen cromoplastos?,Células animales,Células eucariotas,Células vegetales,Células procariotas,Respuesta_c,Respuesta_c
264649694,ECOEMS 2026,Biología,55,¿Cuál de las siguientes opciones es una característica de la apoptosis?,Resulta en la muerte programada de la célula,Involucra una sola división celular,Resulta en cuatro células hijas,Ocurre en todas las células del cuerpo,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,56,¿Cuál de las siguientes opciones es una función de los neutrófilos?,Coagulación de la sangre,Defensa inmunológica,Transporte de oxígeno,Regulación de la temperatura,Respuesta_d,Respuesta_b
264649694,ECOEMS 2026,Biología,57,¿Qué estructura celular es responsable de la síntesis de ARN ribosomal?,Núcleo,Mitocondria,Nucleolo,Retículo endoplasmático,Respuesta_d,Respuesta_c
264649694,ECOEMS 2026,Biología,58,¿Cuál de los siguientes es un ejemplo de un organismo multicelular?,Humano,Bacteria,Virus,Ameba,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,59,¿Qué tipo de células poseen desmosomas?,Células animales,Células vegetales,Células procariotas,Células eucariotas,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,60,¿Cuál de las siguientes opciones es una característica de la mitosis?,Resulta en dos células hijas idénticas,Resulta en cuatro células hijas,Involucra una sola división celular,Ocurre en todas las células del cuerpo,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,61,¿Cuál de las siguientes opciones es una característica de los ecosistemas terrestres?,Presencia de luz solar,Ausencia de organismos vivos,Ausencia de plantas,Presencia de agua salada,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,62,¿Qué es la biodiversidad?,La cantidad de agua en un ecosistema,La variedad de vida en un ecosistema,La cantidad de luz solar en un ecosistema,La cantidad de suelo en un ecosistema,Respuesta_b,Respuesta_b
264649694,ECOEMS 2026,Biología,63,¿Cuál de los siguientes es un ejemplo de un consumidor primario?,Lobo,Conejo,León,Águila,Respuesta_b,Respuesta_b
264649694,ECOEMS 2026,Biología,64,¿Qué tipo de relación ecológica es la simbiosis?,Depredación,Mutualismo,Competencia,Comensalismo,Respuesta_a,Respuesta_b
264649694,ECOEMS 2026,Biología,65,¿Cuál de las siguientes opciones es una característica de la cadena alimentaria?,Muestra las relaciones de depredación entre los organismos,Muestra las relaciones de mutualismo entre los organismos,Muestra las relaciones de competencia entre los organismos,Muestra las relaciones de comensalismo entre los organismos,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,66,¿Cuál de las siguientes opciones es una función de los productores en un ecosistema?,Consumir plantas y otros animales,Producir oxígeno y glucosa a través de la fotosíntesis,Descomponer materia orgánica,Consumir otros organismos,Respuesta_b,Respuesta_b
264649694,ECOEMS 2026,Biología,67,¿Qué es la sucesión ecológica?,El proceso de cambio en las especies de una comunidad ecológica a lo largo del tiempo,El proceso de cambio en la luz solar de una comunidad ecológica a lo largo del tiempo,El proceso de cambio en el suelo de una comunidad ecológica a lo largo del tiempo,El proceso de cambio en el clima de una comunidad ecológica a lo largo del tiempo,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,68,¿Cuál de los siguientes es un ejemplo de un ecosistema acuático?,Bosque,Montaña,Pradera,Océano,Respuesta_d,Respuesta_d
264649694,ECOEMS 2026,Biología,69,¿Qué tipo de relación ecológica es la competencia?,Una relación en la que ambos organismos se benefician,Una relación sexual mutua,Una relación en la que un organismo se beneficia a expensas del otro,Una relación en la que un organismo se beneficia y el otro no se ve afectado,Respuesta_c,Respuesta_c
264649694,ECOEMS 2026,Biología,70,¿Cuál de las siguientes opciones es una característica de los ciclos biogeoquímicos?,No involucran ni a los organismos vivos ni a los elementos no vivos,Involucran tanto a los organismos vivos como a los elementos no vivos,Involucran solo a los organismos vivos,Involucran solo a los elementos no vivos,Respuesta_b,Respuesta_b
264649694,ECOEMS 2026,Biología,71,¿Cuál de las siguientes opciones es una función de los descomponedores en un ecosistema?,Consumir plantas y otros animales,Producir oxígeno y glucosa a través de la fotosíntesis,Descomponer materia orgánica,Consumir otros organismos,Respuesta_c,Respuesta_c
264649694,ECOEMS 2026,Biología,72,¿Qué es la capacidad de carga de un ecosistema?,La cantidad de suelo que puede contener,La cantidad de luz solar que puede recibir,La cantidad de agua que puede contener,El número máximo de individuos que puede soportar,Respuesta_a,Respuesta_d
264649694,ECOEMS 2026,Biología,73,¿Cuál de los siguientes es un ejemplo de un consumidor secundario?,Conejo,León,Tiburón,Águila,Respuesta_d,Respuesta_b
264649694,ECOEMS 2026,Biología,74,¿Qué tipo de relación ecológica es la depredación?,Depredación,Mutualismo,Comensalismo,Competencia,Respuesta_d,Respuesta_a
264649694,ECOEMS 2026,Biología,75,¿Cuál de las siguientes opciones es una característica de la red alimentaria?,Muestra las relaciones de comensalismo entre los organismos,Muestra las relaciones de mutualismo entre los organismos,Muestra las relaciones de competencia entre los organismos,Muestra las relaciones de depredación entre los organismos,Respuesta_a,Respuesta_d
264649694,ECOEMS 2026,Biología,76,¿Cuál de las siguientes opciones es una función del corazón?,Transporte de oxígeno y nutrientes,Digestión de alimentos,Producción de hormonas,Excreción de desechos,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,77,¿Qué es el cerebro?,Un órgano del sistema nervioso,Un órgano del sistema endocrino,Un órgano del sistema circulatorio,Un órgano del sistema digestivo,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,78,¿Cuál de los siguientes es un ejemplo de un hueso largo?,Costillas,Cráneo,Fémur,Vértebras,Respuesta_a,Respuesta_c
264649694,ECOEMS 2026,Biología,79,¿Qué tipo de tejido es el tejido muscular?,Tejido nervioso,Tejido muscular,Tejido conectivo,Tejido epitelial,Respuesta_c,Respuesta_b
264649694,ECOEMS 2026,Biología,80,¿Cuál de las siguientes opciones es una característica de los pulmones?,Realizan la hematopoyesis,Realizan la digestión,Realizan el intercambio de gases,Realizan la excreción de desechos,Respuesta_a,Respuesta_c
264649694,ECOEMS 2026,Biología,81,¿Cuál de las siguientes opciones es una función de los riñones?,Excreción de desechos,Producción de hormonas,Digestión de alimentos,Transporte de oxígeno y nutrientes,Respuesta_d,Respuesta_a
264649694,ECOEMS 2026,Biología,82,¿Qué es el hígado?,Un órgano del sistema endocrino,Un órgano del sistema circulatorio,Un órgano del sistema nervioso,Un órgano del sistema digestivo,Respuesta_a,Respuesta_d
264649694,ECOEMS 2026,Biología,83,¿Cuál de los siguientes es un ejemplo de un hueso plano?,Cráneo,Vértebras,Fémur,Costillas,Respuesta_b,Respuesta_a
264649694,ECOEMS 2026,Biología,84,¿Qué tipo de tejido es el tejido nervioso?,Tejido muscular,Tejido conectivo,Tejido nervioso,Tejido epitelial,Respuesta_d,Respuesta_c
264649694,ECOEMS 2026,Biología,85,¿Cuál de las siguientes opciones es una característica del estómago?,Realiza la hematopoyesis,Realiza el intercambio de gases,Realiza la digestión,Realiza la excreción de desechos,Respuesta_c,Respuesta_c
264649694,ECOEMS 2026,Biología,86,¿Cuál de las siguientes opciones es una función de los glóbulos blancos?,Producción de hormonas,Defensa inmunológica,Digestión de alimentos,Transporte de oxígeno y nutrientes,Respuesta_d,Respuesta_b
264649694,ECOEMS 2026,Biología,87,¿Qué es el páncreas?,Un órgano del sistema nervioso,Un órgano del sistema circulatorio,Un órgano del sistema endocrino,Un órgano del sistema digestivo,Respuesta_d,Respuesta_d
264649694,ECOEMS 2026,Biología,88,¿Cuál de los siguientes es un ejemplo de un hueso corto?,Vértebras,Falanges,Fémur,Cráneo,Respuesta_b,Respuesta_b
264649694,ECOEMS 2026,Biología,89,¿Qué tipo de tejido es el tejido conectivo?,Tejido muscular,Tejido epitelial,Tejido conectivo,Tejido nervioso,Respuesta_b,Respuesta_c
264649694,ECOEMS 2026,Biología,90,¿Cuál de las siguientes opciones es una característica del intestino delgado?,Realiza la hematopoyesis,Realiza la digestión y absorción de nutrientes,Realiza la excreción de desechos,Realiza el intercambio de gases,Respuesta_c,Respuesta_b
264649694,ECOEMS 2026,Biología,91,¿Cuál de las siguientes opciones es una característica de las plantas vasculares?,No tienen tejidos para transportar agua y nutrientes,No realizan la fotosíntesis,Tienen tejidos para transportar agua y nutrientes,No tienen raíces tallos ni hojas,Respuesta_d,Respuesta_c
264649694,ECOEMS 2026,Biología,92,¿Qué es la fotosíntesis?,El proceso por el cual las plantas consumen oxígeno,El proceso por el cual las plantas producen energía,El proceso por el cual las plantas producen dióxido de carbono,El proceso por el cual las plantas consumen glucosa,Respuesta_c,Respuesta_b
264649694,ECOEMS 2026,Biología,93,¿Cuál de los siguientes es un ejemplo de una planta no vascular?,Roble,Musgo,Pino,Girasol,Respuesta_d,Respuesta_b
264649694,ECOEMS 2026,Biología,94,¿Qué tipo de planta es una angiosperma?,Una planta que no produce semillas,Una planta que produce esporas,Una planta que produce semillas dentro de un fruto,Una planta que produce semillas desnudas,Respuesta_a,Respuesta_c
264649694,ECOEMS 2026,Biología,95,¿Cuál de las siguientes opciones es una característica de las plantas gimnospermas?,Producen semillas desnudas,Producen semillas dentro de un fruto,No realizan la fotosíntesis,No producen semillas,Respuesta_b,Respuesta_a
264649694,ECOEMS 2026,Biología,96,¿Cuál de las siguientes opciones es una función de las raíces de las plantas?,Absorber agua y nutrientes del suelo,Realizar la fotosíntesis,Producir flores y frutos,Producir semillas,Respuesta_b,Respuesta_a
264649694,ECOEMS 2026,Biología,97,¿Qué es la transpiración en las plantas?,La absorción de dióxido de carbono por las hojas,La pérdida de agua por las hojas,La absorción de agua por las raíces,La liberación de oxígeno por las hojas,Respuesta_a,Respuesta_b
264649694,ECOEMS 2026,Biología,98,¿Cuál de los siguientes es un ejemplo de una planta perenne?,Maíz,Girasol,Trigo,Pino,Respuesta_d,Respuesta_d
264649694,ECOEMS 2026,Biología,99,¿Qué tipo de planta es una monocotiledónea?,Una planta que tiene tres cotiledones en su semilla,Una planta que tiene un cotiledón en su semilla,Una planta que no tiene cotiledones en su semilla,Una planta que tiene dos cotiledones en su semilla,Respuesta_a,Respuesta_b
264649694,ECOEMS 2026,Biología,100,¿Cuál de las siguientes opciones es una característica de las plantas dicotiledóneas?,Tienen hojas con venación reticulada,Tienen flores con partes en múltiplos de tres,Tienen semillas con un solo cotiledón,Tienen hojas con venación paralela,Respuesta_a,Respuesta_a
264649694,ECOEMS 2026,Biología,101,¿Cuál de las siguientes opciones es una característica de los mamíferos?,Tienen escamas,Tienen plumas,Tienen pelo o pelaje,Tienen exoesqueleto,Respuesta_c,Respuesta_c
264649694,ECOEMS 2026,Biología,102,¿Qué es la metamorfosis en los animales?,El proceso de respiración,El proceso de alimentación,El proceso de crecimiento y desarrollo,El proceso de reproducción,Respuesta_c,Respuesta_c
